HUC12,Name-12,HUC8,Name,ForestChange,WetlandsChange,HabitatConditionIndex,At-RiskAquaticSpecies,At-RiskAquaticAnimalSpecies,At-RiskAquatiPlantSpecies,At-RiskWetlandSpecies,At-RiskWetlandAnimalSpecies,At-RiskWetlandPlantSpecies,At-RiskTerrestrialSpecies,At-RiskTerrestrialAnimalSpecies,At-RiskTerrestrialPlantSpecies,total,ProtectedRareEcosystems,RareEcosysteminWS,Urban2011,UrbanChange,DevelopedHI,DevelopedMI,DevelopedLI,DevelopedOpenSpace
180102030307,Eagle Ridge-Frontal Upper Klamath Lake,18010203,Upper Klamath Lake,-2.53,0.05,,5,5,0,1,1,0,0,0,0,6,0,0.9662486435,3.997239398,0,0.002816941084,0.01831011704,0.6155016268,3.360610713
180102030203,Lower Fourmile Creek,18010203,Upper Klamath Lake,0.11,0.06,4.41,2,2,0,2,1,1,3,1,2,7,54.33308214,1.54495224,1.825527109,0,0,0.01513510996,0.1932637118,1.617128288
180102030301,Threemile Creek,18010203,Upper Klamath Lake,0.02,0.05,4.71,4,4,0,2,2,0,1,1,0,7,95.40229885,5.032969861,0.7968191237,0,0.001600038401,0.01760042241,0.05600134403,0.7216173188
180102030304,Moss Creek-Frontal Upper Klamath Lake,18010203,Upper Klamath Lake,-1.38,0.07,4.56,6,6,0,1,0,1,2,0,2,9,96.79829242,1.44851338,2.598361034,0,0,0.01076244215,0.3213357728,2.266262819
180102030303,Rock Creek-Frontal Upper Klamath Lake,18010203,Upper Klamath Lake,-0.16,0.25,4.71,10,10,0,2,2,0,3,2,1,15,14.28571429,1.693801628,1.616281237,0,0,0.01425485487,0.1019770387,1.500049344
180102030105,Crooked Creek-Wood River,18010203,Upper Klamath Lake,-1.23,0.1,4.57,11,11,0,3,3,0,2,2,0,16,87.0246962,0.9193883622,2.553196072,0,0.001076843556,0.01364001838,0.1654749598,2.37300425
180102030308,King Cabin Canyon-Frontal Upper Klamath Lake,18010203,Upper Klamath Lake,-0.31,0.02,2.91,13,13,0,3,2,1,2,1,1,18,0,0.06371015666,8.881038004,0.26,0.5267723223,1.592063177,3.239243183,3.522959322
180102030309,Upper Klamath Lake,18010203,Upper Klamath Lake,-0.01,0.02,4.83,16,16,0,4,3,1,4,2,2,24,0,0.101052369,0.6375227687,0,0.001543638665,0.006689100882,0.09313286613,0.536157163
180102040505,Mallory Reservoir,18010204,Lost,-5.55,0.03,4.8,0,0,0,0,0,0,0,0,0,0,0,0.003758135876,0,0,0,0,0,0
180102040602,Rocky Canyon Creek,18010204,Lost,-2.8,-0.04,4.48,0,0,0,0,0,0,0,0,0,0,0,0.005486467349,1.748226172,0,0,0.002743032697,0.1188647502,1.626618389
180102040701,Upper Buck Creek,18010204,Lost,-1.51,-0.01,4.6,0,0,0,0,0,0,0,0,0,0,0,0.002926236237,0,0,0,0,0,0
180102040702,Middle Buck Creek,18010204,Lost,-2.8,0.36,4.6,0,0,0,0,0,0,0,0,0,0,,0,0.7341079082,0,0.0008147701533,0.004073850767,0.08799517656,0.6412241107
180102040703,Wildhorse Creek,18010204,Lost,-0.19,0.08,4.1,0,0,0,0,0,0,0,0,0,0,,0,8.101999195,0,0,0.05196087346,0.9521830062,7.097855315
180102041108,Mason Reservoir,18010204,Lost,-1.62,0.04,4.55,0,0,0,0,0,0,0,0,0,0,0,1.550458939,0.09803689967,0,0,0,0.003543502398,0.09449339727
180102041403,Klamath Strait Drain,18010204,Lost,0.01,0.02,3.46,0,0,0,0,0,0,0,0,0,0,100,0.001401819267,3.004420049,0,0.002333711395,0.04667422789,0.7990627815,2.156349329
180102041405,180102041405-Lower Klamath Lake,18010204,Lost,-0.03,8.75,3.91,0,0,0,0,0,0,0,0,0,0,100,0.05460870571,0.2412914189,0,0,0,0.06570376664,0.1755876522
180102040101,Deer Hill Reservoir,18010204,Lost,0.03,0,4.9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
180102040106,Fairchild Swamp,18010204,Lost,0.06,0.56,4.8,0,0,0,0,0,0,0,0,0,0,0,0.06444087017,0,0,0,0,0,0
180102040301,Lost Valley,18010204,Lost,-2.25,2.35,4.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
180102041103,Lone Pine Butte,18010204,Lost,0.02,0,,0,0,0,0,0,0,0,0,0,0,0,0.003281792551,0,0,0,0,0,0
180102041105,Town of Tionesta,18010204,Lost,-4.37,0,,0,0,0,0,0,0,0,0,0,0,,0,0.3119744854,0,0,0.01971585967,0.1890403015,0.1032183242
180102041108,Mason Reservoir,18010204,Lost,-1.62,0.04,4.55,0,0,0,0,0,0,0,0,0,0,0,1.550458939,0.09803689967,0,0,0,0.003543502398,0.09449339727
180102041301,Tamarack Flat,18010204,Lost,-0.84,0,4,0,0,0,0,0,0,0,0,0,0,,0,0.5896723107,0,0,0,0.004211945076,0.5854603656
180102041302,Three Sisters,18010204,Lost,0.07,0,4,0,0,0,0,0,0,0,0,0,0,0,0.001285514185,1.299018505,0,0,0,0.0006427602697,1.298375745
180102041303,Willow Creek,18010204,Lost,-0.06,0,4,0,0,0,0,0,0,0,0,0,0,0,0.01526981538,1.157781074,0,0,0.001636054273,0.09270974216,1.063435278
180102041401,Sheep Camp Butte,18010204,Lost,-0.34,0,4,0,0,0,0,0,0,0,0,0,0,,0,0.3007422575,0,0,0,0,0.3007422575
180102041402,Town of Laird Landing,18010204,Lost,-0.03,1.98,4,0,0,0,0,0,0,0,0,0,0,,0,0.6373405818,0,0,0,0.05383168626,0.5835088955
180102041403,Klamath Strait Drain,18010204,Lost,0.01,0.02,3.46,0,0,0,0,0,0,0,0,0,0,100,0.001401819267,3.004420049,0,0.002333711395,0.04667422789,0.7990627815,2.156349329
180102041405,180102041405-Lower Klamath Lake,18010204,Lost,-0.03,8.75,3.91,0,0,0,0,0,0,0,0,0,0,100,0.05460870571,0.2412914189,0,0,0,0.06570376664,0.1755876522
180102040201,Weed Valley-North Fork Willow Creek,18010204,Lost,-0.79,0,4.77,1,1,0,0,0,0,0,0,0,1,0,0.002640631133,0,0,0,0,0,0
180102040202,Wild Horse Creek,18010204,Lost,-1.48,0,4.71,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
180102040502,Pitch Log Creek,18010204,Lost,-2.44,-0.02,4.67,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
180102040503,Long Branch Creek,18010204,Lost,-1.08,0.05,4.76,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
180102040506,Summit Prairie,18010204,Lost,-1.51,0.33,4.8,1,1,0,0,0,0,0,0,0,1,0,0.01204516812,0,0,0,0,0,0
180102040508,Gerber Reservoir,18010204,Lost,-0.39,0.03,4.72,1,1,0,0,0,0,0,0,0,1,0,0.01596319804,0,0,0,0,0,0
180102040802,Grizzly Butte,18010204,Lost,-3.89,0.06,4.4,0,0,0,0,0,0,1,0,1,1,0,0.005655521421,0.9448878181,0,0,0,0.03011594639,0.9147718717
180102040803,Brookside Creek-Frontal Swan Lake,18010204,Lost,-5.22,0.03,4.4,0,0,0,0,0,0,1,0,1,1,0,0.04211120526,1.109764059,0,0.001165718549,0.01049146694,0.1375547888,0.9605520843
180102040804,Swan Lake,18010204,Lost,-0.18,0.3,4.4,0,0,0,0,0,0,1,0,1,1,0,0.01205940353,2.276072086,0,0.0009256088192,0.04442922332,0.4091190981,1.821598156
180102040102,Upper Fletcher Creek,18010204,Lost,-3.27,0.01,4.75,1,1,0,0,0,0,0,0,0,1,,0,0.471190549,0,0,0,0,0.471190549
180102040103,Mosquito Creek-Willow Creek,18010204,Lost,-1.12,0,4.75,1,1,0,0,0,0,0,0,0,1,,0,0.4373123819,0,0,0,0,0.4373123819
180102040104,Tephone flat Reservoir,18010204,Lost,0,0.11,4.93,1,1,0,0,0,0,0,0,0,1,,0,0.1241761391,0,0,0,0,0.1241761391
180102040201,Weed Valley-North Fork Willow Creek,18010204,Lost,-0.79,0,4.77,1,1,0,0,0,0,0,0,0,1,0,0.002640631133,0,0,0,0,0,0
180102040202,Wild Horse Creek,18010204,Lost,-1.48,0,4.71,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
180102040203,Rock Creek,18010204,Lost,0.04,0,4.92,1,1,0,0,0,0,0,0,0,1,,0,0.1400602868,0,0,0,0,0.1400602868
180102041101,Spaulding Reservoir,18010204,Lost,-1.6,0.08,,0,0,0,0,0,0,1,0,1,1,,0,1.403591185,0,0,0,0.009719038787,1.393872146
180102041406,Sheepy Creek-Lower Klamath Lake,18010204,Lost,-0.03,-0.63,4,1,1,0,0,0,0,0,0,0,1,72.22222222,0.01920684758,0.5790477666,0,0,0.01742953144,0.07068643305,0.4909318021
180102040501,Barnes Valley Creek,18010204,Lost,-0.8,0.11,4.73,2,2,0,0,0,0,0,0,0,2,0,0.006237822144,0,0,0,0,0,0
180102040504,Barnes Valley Creek-Gerber Reservoir,18010204,Lost,-1.99,0.06,4.74,2,2,0,0,0,0,0,0,0,2,0,0.04647731536,0,0,0,0,0,0
180102040509,Miller Creek,18010204,Lost,-1.21,0.04,4.73,2,2,0,0,0,0,0,0,0,2,,0,0.2151535606,0,0,0,0.00506243672,0.2100911239
180102040601,Woolen Canyon-Lost River,18010204,Lost,-1.62,0.05,4.65,2,2,0,0,0,0,0,0,0,2,,0,1.553158533,0,0,0.007709721959,0.1857342108,1.3597146
180102040801,Whiteline Reservoir,18010204,Lost,-2.06,0.36,4.4,0,0,0,1,1,0,1,1,0,2,0,0.01115715386,0.005524338658,0,0,0,0,0.005524338658
180102040905,Russell Canyon,18010204,Lost,-4.08,-0.07,,2,2,0,0,0,0,0,0,0,2,0,0.002370684938,0,0,0,0,0,0
180102041404,Lake Miller,18010204,Lost,-0.86,0.01,4,0,0,0,1,0,1,1,0,1,2,0,4.401018728,1.138641649,0,0.009522091252,0.04761045626,0.4114545746,0.6700545265
180102040105,Lower Fletcher Creek,18010204,Lost,-0.56,0.86,4.83,2,2,0,0,0,0,0,0,0,2,,0,0.9243898005,0,0,0,0,0.9243898005
180102040107,Boles Meadow,18010204,Lost,0,0.29,4.83,2,2,0,0,0,0,0,0,0,2,0,0.01083100964,0,0,0,0,0,0
180102040108,Pothole Valley,18010204,Lost,-0.43,0,4.75,2,2,0,0,0,0,0,0,0,2,0,0.010936127,0.2890218563,0,0,0,0,0.2890218563
180102040109,Steele Swamp,18010204,Lost,-0.95,0.02,4.77,2,2,0,0,0,0,0,0,0,2,,0,0.740408041,0,0,0,0,0.740408041
180102040110,Boles Creek,18010204,Lost,-0.01,0,4.87,2,2,0,0,0,0,0,0,0,2,0,2.741712405,0.3940533763,0,0,0,0.008358707983,0.3856946683
180102040204,Hidden Valley-North Fork Willow Creek,18010204,Lost,-0.71,0,4.88,2,2,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0
180102040302,Mowitz Creek,18010204,Lost,-0.1,0,4.68,2,2,0,0,0,0,0,0,0,2,0,0.2365413814,0.07058646842,0,0,0,0.002252759631,0.06833370879
180102040303,Mammoth Springs-Frontal Clear Lake,18010204,Lost,0,0,4.85,2,2,0,0,0,0,0,0,0,2,0.7490636704,0.5850742508,0.6047856955,0,0,0,0.00876501008,0.5960206854
180102040304,Double Head Lake-Frontal Clear Lake,18010204,Lost,-0.05,0,4.79,2,2,0,0,0,0,0,0,0,2,0.8032128514,1.860926405,0.3913468855,0,0,0,0.002717686705,0.3886291988
180102040601,Woolen Canyon-Lost River,18010204,Lost,-1.62,0.05,4.65,2,2,0,0,0,0,0,0,0,2,,0,1.553158533,0,0,0.007709721959,0.1857342108,1.3597146
180102040905,Russell Canyon,18010204,Lost,-4.08,-0.07,,2,2,0,0,0,0,0,0,0,2,0,0.002370684938,0,0,0,0,0,0
180102041001,The Panhandle,18010204,Lost,-0.88,0,,2,2,0,0,0,0,0,0,0,2,,0,1.087811091,0,0.0004597680011,0.005976984014,0.1802290564,0.9011452821
180102041102,Whitney Reservoir,18010204,Lost,-6.01,0.32,,0,0,0,1,0,1,1,0,1,2,,0,0,0,0,0,0,0
180102041107,Dobie Flat,18010204,Lost,-3.67,0,,0,0,0,1,1,0,1,1,0,2,,0,0.9195388364,0,0.001818468365,0.04182477239,0.3897583862,0.4861372095
180102041109,Copic Bay,18010204,Lost,-0.01,0,,2,2,0,0,0,0,0,0,0,2,,0,3.541532518,0,0.006231435515,0.07166150842,0.9367924724,2.526847101
180102041404,Lake Miller,18010204,Lost,-0.86,0.01,4,0,0,0,1,0,1,1,0,1,2,0,4.401018728,1.138641649,0,0.009522091252,0.04761045626,0.4114545746,0.6700545265
180102040402,Antelope Creek,18010204,Lost,-1.98,0,4.76,2,2,0,0,0,0,1,0,1,3,,0,0,0,0,0,0,0
180102040403,East Branch Lost River,18010204,Lost,-0.24,0,4.82,3,3,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0
180102040404,Cape Horne-Lost River,18010204,Lost,-0.17,0.03,4.91,3,3,0,0,0,0,0,0,0,3,0,0.057642797,0,0,0,0,0,0
180102040507,Ben Hall Creek,18010204,Lost,-2.08,0.17,4.79,1,1,0,1,1,0,1,1,0,3,,0,0,0,0,0,0,0
180102040403,East Branch Lost River,18010204,Lost,-0.24,0,4.82,3,3,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0
180102040404,Cape Horne-Lost River,18010204,Lost,-0.17,0.03,4.91,3,3,0,0,0,0,0,0,0,3,0,0.057642797,0,0,0,0,0,0
180102040401,Rock Creek,18010204,Lost,-4.74,0.11,4.82,4,4,0,0,0,0,0,0,0,4,0,0.04916801459,0,0,0,0,0,0
180102040705,Alkali Lake-Lost River,18010204,Lost,-3.3,0.12,4.48,2,2,0,1,1,0,1,1,0,4,0,0.0023723287,1.546808923,0,0.00227974786,0.04331520934,0.4354318412,1.065782124
180102040706,Poe Valley-Lost River,18010204,Lost,-0.29,0.02,4.52,4,4,0,0,0,0,0,0,0,4,0,0.01964877941,2.797271396,0,0.003772958452,0.03018366762,0.4829386819,2.280376088
180102040707,The Gap-Lost River,18010204,Lost,-0.38,0,4.4,4,4,0,0,0,0,0,0,0,4,0,0.01450592444,2.79327585,0,0,0.0144917035,0.6829215274,2.095862619
180102040901,Nuss Lake-Lost River,18010204,Lost,-0.37,0.04,4.58,4,4,0,0,0,0,0,0,0,4,0,0.01705942335,5.111584184,0.09,0.002391943933,0.06458248619,1.321549023,3.723060731
180102040902,Stukel Mountains-Lost River,18010204,Lost,-0.12,0,4.45,4,4,0,0,0,0,0,0,0,4,,0,6.86707738,0,0.013977142,0.1386962552,1.700910665,5.013493318
180102040903,Anderson Rose Diversion Dam-Lost River,18010204,Lost,-1.01,0,4.4,4,4,0,0,0,0,0,0,0,4,0,0.1520481981,4.430047933,0,0.08425704014,0.3257938886,1.22453565,2.795461354
180102041202,Keno Reservoir-Klamath River,18010204,Lost,-0.74,0.01,4.3,2,2,0,1,0,1,1,0,1,4,0,1.011440701,4.014265865,0,0.01327468871,0.07699319451,0.8548899528,3.069108029
180102040305,Mud Lake-Frontal Clear Lake,18010204,Lost,-0.04,0.02,4.52,2,2,0,1,1,0,1,1,0,4,2.821061208,7.275074075,0,0,0,0,0,0
180102040401,Rock Creek,18010204,Lost,-4.74,0.11,4.82,4,4,0,0,0,0,0,0,0,4,0,0.04916801459,0,0,0,0,0,0
180102040903,Anderson Rose Diversion Dam-Lost River,18010204,Lost,-1.01,0,4.4,4,4,0,0,0,0,0,0,0,4,0,0.1520481981,4.430047933,0,0.08425704014,0.3257938886,1.22453565,2.795461354
180102041002,The Frog Pond-Tule Lake,18010204,Lost,0.06,0.36,,2,2,0,1,1,0,1,1,0,4,,0,3.207877129,0.02,0.001520681265,0.06158759124,0.8424574209,2.302311436
180102041003,Robinson Flat-Tule Lake,18010204,Lost,-0.07,0,4.4,2,2,0,1,1,0,1,1,0,4,100,0.003746781353,1.828407461,0,0.002295552367,0.06944045911,0.4929698709,1.263701578
180102040603,Cys Branch-Lost River,18010204,Lost,-1.59,0,4.67,3,3,0,1,1,0,1,1,0,5,0,0.01643984303,1.953069222,0,0,0.005817427956,0.2326971183,1.714554676
180102040904,Tule Lake Valley-Lost River,18010204,Lost,0.13,0,4.36,2,2,0,2,2,0,1,1,0,5,,0,5.401957764,0,0.09945569627,0.3875529034,1.701557238,3.213391926
180102040906,Mills Creek-Tule Lake Valley,18010204,Lost,-1.25,0.15,,2,2,0,2,2,0,1,1,0,5,0,0.0201301575,3.419219579,0,0.02374178595,0.1416459094,1.151275417,2.102556467
180102040904,Tule Lake Valley-Lost River,18010204,Lost,0.13,0,4.36,2,2,0,2,2,0,1,1,0,5,,0,5.401957764,0,0.09945569627,0.3875529034,1.701557238,3.213391926
180102040906,Mills Creek-Tule Lake Valley,18010204,Lost,-1.25,0.15,,2,2,0,2,2,0,1,1,0,5,0,0.0201301575,3.419219579,0,0.02374178595,0.1416459094,1.151275417,2.102556467
180102041104,Double Head Mountain,18010204,Lost,-0.16,0.05,4.4,2,2,0,2,1,1,1,1,0,5,11.15537849,0.1615888912,0.779625445,0,0.001287572989,0.007725437936,0.05343427906,0.717178155
180102041106,Dry Lake,18010204,Lost,-0.96,0.04,,0,0,0,2,1,1,3,1,2,5,,0,1.414826749,0,0,0.008509383013,0.1168621934,1.289455173
180102040704,Lower Buck Creek-Lost River,18010204,Lost,-1.57,-0.01,4.61,6,6,0,0,0,0,0,0,0,6,0,0.02294593911,3.373798637,0,0.03042027511,0.1406937724,0.9667943684,2.235890221
180102040306,Clear Lake,18010204,Lost,0,-0.03,4.89,2,2,0,2,1,1,2,1,1,6,100,0.2835624186,0.0310439082,0,0,0,0,0.0310439082
180102041201,Klamath Falls-Klamath River,18010204,Lost,0,0.02,4.22,9,9,0,1,0,1,2,0,2,12,0,0.04374733535,23.33749715,1.49,2.153931854,4.583435319,9.316261679,7.2838683
180102050301,Modac Gulch-Butte Valley,18010205,Butte,-0.37,0,,0,0,0,0,0,0,0,0,0,0,0,6.562516218,3.389657684,-0.01,0.06700655499,0.2578295703,1.643117261,1.421704297
180102050302,Pleasant Valley,18010205,Butte,-0.45,0.02,,0,0,0,0,0,0,0,0,0,0,0,5.98138857,0,0,0,0,0,0
180102050101,Blue Canyon,18010205,Butte,-1.33,0,4.55,0,0,0,0,0,0,0,0,0,0,,0,0.2485963607,0,0,0,0.01352905364,0.235067307
180102050102,Upper Butte Creek,18010205,Butte,-2.4,0.11,4.59,0,0,0,0,0,0,0,0,0,0,,0,0.1294672156,0,0,0,0.004176361792,0.1252908538
180102050103,Horsethief Creek,18010205,Butte,-0.56,0,4.23,0,0,0,0,0,0,0,0,0,0,,0,2.419341651,0,0.002452864128,0.03352247641,0.3245956862,2.058770624
180102050104,Pollic Flat,18010205,Butte,-0.35,0,4.54,0,0,0,0,0,0,0,0,0,0,,0,0.04455087153,0,0,0,0.01856286314,0.02598800839
180102050105,Lower Butte Creek,18010205,Butte,-7.43,0.02,4.43,0,0,0,0,0,0,0,0,0,0,0,0.03095159713,2.416707505,0,0,0.008055691682,0.397414123,2.01123769
180102050201,Garner Mountain-Long Prairie,18010205,Butte,-2.92,0,,0,0,0,0,0,0,0,0,0,0,0,0.008591200116,0.7528082648,0,0,0,0.002147812453,0.7506604523
180102050202,Antelope Creek,18010205,Butte,-1.84,0,4.76,0,0,0,0,0,0,0,0,0,0,,0,0.5910743282,0,0,0.002809288632,0.04326304493,0.5450019946
180102050203,Red Rock Valley,18010205,Butte,-0.1,0.27,,0,0,0,0,0,0,0,0,0,0,0,0.1975843092,0.5731463588,0,0,0,0.03633780949,0.5368085493
180102050204,Russell Lake,18010205,Butte,-2.75,-0.05,,0,0,0,0,0,0,0,0,0,0,0,0.05785817153,0.7110071101,0,0,0.001285727143,0.06942926572,0.6402921172
180102050301,Modac Gulch-Butte Valley,18010205,Butte,-0.37,0,,0,0,0,0,0,0,0,0,0,0,0,6.562516218,3.389657684,-0.01,0.06700655499,0.2578295703,1.643117261,1.421704297
180102050302,Pleasant Valley,18010205,Butte,-0.45,0.02,,0,0,0,0,0,0,0,0,0,0,0,5.98138857,0,0,0,0,0,0
180102050303,Davis Canyon-Butte Valley,18010205,Butte,-0.63,-0.04,,0,0,0,0,0,0,0,0,0,0,0,0.04093681188,2.138435919,0,0.004398780909,0.1376190027,0.8860401546,1.110377981
180102050304,Lough Lake,18010205,Butte,-0.45,0,4.4,0,0,0,0,0,0,0,0,0,0,,0,2.331912526,0,0.03974286367,0.1251900206,0.8892465747,1.277733067
180102050305,Prather Creek,18010205,Butte,-1.16,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0.03880995067,2.704683061,-0.01,0.01799694052,0.1478320114,0.6247509352,1.914103174
180102050306,Meiss Lake,18010205,Butte,-0.12,0.01,4.47,0,0,0,0,0,0,0,0,0,0,0.757134537,0.7281663215,1.436410792,0,0,0.05373318722,0.5842955241,0.798382081
180102060702,Brush Creek-Klamath River,18010206,Upper Klamath,-0.15,0,4.43,0,0,0,0,0,0,0,0,0,0,1.558572147,2.003086422,0.9693118288,0,0,0.02915979568,0.4585126493,0.4816393838
180102060703,Willow Creek,18010206,Upper Klamath,-0.18,0,4.33,0,0,0,0,0,0,0,0,0,0,0,0.1521089322,0.5281073086,0,0.0005940464663,0.03148446271,0.2079162632,0.2881125362
180102060803,Empire Creek-Klamath River,18010206,Upper Klamath,-0.1,0,4.51,0,0,0,0,0,0,0,0,0,0,,0,6.013037257,0,0,0.0190789125,0.1250728708,5.868885474
180102060904,Dutch Creek-Beaver Creek,18010206,Upper Klamath,-0.35,0,4.66,0,0,0,0,0,0,0,0,0,0,,0,6.023363797,0,0,0.005527712264,0.0202682783,5.997567807
180102061001,Barkhouse Creek,18010206,Upper Klamath,-0.18,0,4.72,0,0,0,0,0,0,0,0,0,0,,0,3.429768294,0,0,0,0.004363572893,3.425404721
180102061002,Little Humbug Creek-Klamath River,18010206,Upper Klamath,-0.37,-0.04,4.56,0,0,0,0,0,0,0,0,0,0,,0,6.596747499,0,0.001798949414,0.05216953299,0.1637043966,6.37907462
180102060603,Middle Cottonwood Creek,18010206,Upper Klamath,-4.4,0,4.43,0,0,0,0,0,0,1,0,1,1,70.77975944,3.854999088,3.132766984,0,0.1398556689,0.3076824717,0.5658160778,2.119412766
180102060603,Middle Cottonwood Creek,18010206,Upper Klamath,-4.4,0,4.43,0,0,0,0,0,0,1,0,1,1,70.77975944,3.854999088,3.132766984,0,0.1398556689,0.3076824717,0.5658160778,2.119412766
180102060604,Lower Cottonwood Creek,18010206,Upper Klamath,-3.34,0,4.23,0,0,0,0,0,0,1,1,0,1,0,1.582645232,3.282738576,0,0.1001130308,0.329404166,0.9623768771,1.890844502
180102060704,Williams Creek-Klamath River,18010206,Upper Klamath,-0.2,0,4.57,0,0,0,0,0,0,1,1,0,1,3.868088272,5.179389135,3.802962982,0,0.1113999257,0.4545629153,1.088390079,2.148610062
180102060802,Ash Creek-Klamath River,18010206,Upper Klamath,-1.41,0,4.6,0,0,0,0,0,0,1,1,0,1,31.73777315,3.655217886,3.698398847,0,0.005691303688,0.05027318258,0.5311883442,3.111246016
180102061003,McKinney Creek-Klamath River,18010206,Upper Klamath,-2.25,0,4.47,0,0,0,0,0,0,1,0,1,1,,0,7.377265579,0,0,0.00459142093,0.05050563023,7.322168528
180102061004,Horse Creek,18010206,Upper Klamath,-0.63,0,4.58,0,0,0,0,0,0,1,0,1,1,0,0.00342381578,5.548866431,0,0,0.004565089618,0.04508025998,5.499221082
180102061101,Grider Creek,18010206,Upper Klamath,0,0,4.89,0,0,0,0,0,0,1,1,0,1,,0,1.627451455,0,0,0.0008060680805,0.004030340403,1.622615046
180102060102,Upper Spencer Creek,18010206,Upper Klamath,-0.32,0,4.61,0,0,0,1,1,0,1,1,0,2,52.11640212,0.7181352692,0.822646528,0,0,0,0.04939678921,0.7732497388
180102060103,Clover Creek,18010206,Upper Klamath,-0.78,0,4.05,0,0,0,1,1,0,1,1,0,2,76.46648045,2.259761173,0.6501191359,0,0,0,0.093099585,0.5570195509
180102060601,Upper Cottonwood Creek,18010206,Upper Klamath,-0.97,-0.03,4.42,0,0,0,1,1,0,1,1,0,2,0,1.506905311,3.775548123,0,0.003716090673,0.02415458937,0.4663693794,3.281308064
180102060301,Shovel Creek,18010206,Upper Klamath,-3.63,0,4.63,2,2,0,0,0,0,0,0,0,2,0,6.057608466,0.009539384028,0,0,0,0,0.009539384028
180102060601,Upper Cottonwood Creek,18010206,Upper Klamath,-0.97,-0.03,4.42,0,0,0,1,1,0,1,1,0,2,0,1.506905311,3.775548123,0,0.003716090673,0.02415458937,0.4663693794,3.281308064
180102060701,Bogus Creek,18010206,Upper Klamath,-1.25,0.01,4.44,1,1,0,0,0,0,1,0,1,2,0,0.8273986717,0.3756883331,0,0,0.01543924656,0.1209407648,0.2393083218
180102061102,Seiad Creek,18010206,Upper Klamath,0.01,0,4.7,0,0,0,0,0,0,2,1,1,2,100,0.001184521726,2.237568406,0,0.001184525361,0.01302977897,0.03790481154,2.18544929
180102060104,Lower Spencer Creek,18010206,Upper Klamath,-5.33,0.09,4.38,1,1,0,1,1,0,1,1,0,3,0,3.501421927,0.4509866381,0,0,0,0,0.4509866381
180102060402,Sheepy Creek,18010206,Upper Klamath,-3.02,0.4,4.6,0,0,0,1,1,0,2,2,0,3,0,0.04188841144,0.3786609477,0,0,0,0,0.3786609477
180102060902,Hungry Creek-Beaver Creek,18010206,Upper Klamath,-2.34,0,4.6,1,1,0,1,0,1,1,0,1,3,,0,6.730719428,0,0,0,0.01035893717,6.720360491
180102060903,West Fork Beaver Creek,18010206,Upper Klamath,-1.01,0,4.48,0,0,0,1,0,1,2,0,2,3,0,1.137134965,6.074952436,0.01,0,0.002212291492,0.01991062342,6.052829521
180102060801,Humbug Creek,18010206,Upper Klamath,-0.59,0,4.45,0,0,0,1,1,0,2,1,1,3,0.4935834156,2.858463992,4.57970033,0,0,0.0018811667,0.03009866719,4.547720496
180102060902,Hungry Creek-Beaver Creek,18010206,Upper Klamath,-2.34,0,4.6,1,1,0,1,0,1,1,0,1,3,,0,6.730719428,0,0,0,0.01035893717,6.720360491
180102060903,West Fork Beaver Creek,18010206,Upper Klamath,-1.01,0,4.48,0,0,0,1,0,1,2,0,2,3,0,1.137134965,6.074952436,0.01,0,0.002212291492,0.01991062342,6.052829521
180102061005,Kohl Creek-Klamath River,18010206,Upper Klamath,-0.16,0,4.58,0,0,0,1,1,0,2,2,0,3,,0,7.679515873,0,0.02125557959,0.07501969267,0.2413133448,7.341927256
180102060201,John C Boyle Reservoir,18010206,Upper Klamath,-3.36,0.18,4.53,2,2,0,1,1,0,1,1,0,4,0,3.187479623,1.170400385,0,0,0,0.04226850705,1.128131878
180102060501,Camp Creek-Scotch Creek,18010206,Upper Klamath,-0.11,0,4.77,0,0,0,1,1,0,3,2,1,4,90.08559201,2.425769818,0.3355300514,0,0.0008603334653,0.01806700277,0.1281896863,0.1884130289
180102060501,Camp Creek-Scotch Creek,18010206,Upper Klamath,-0.11,0,4.77,0,0,0,1,1,0,3,2,1,4,90.08559201,2.425769818,0.3355300514,0,0.0008603334653,0.01806700277,0.1281896863,0.1884130289
180102061103,Bittenbender Creek-Klamath River,18010206,Upper Klamath,0.19,0,4.71,0,0,0,1,1,0,3,2,1,4,,0,4.105011933,0,0.002512247205,0.02386634845,0.08478834317,3.993844994
180102060101,Buck Lake,18010206,Upper Klamath,-0.49,-0.11,4.56,2,2,0,2,2,0,1,1,0,5,0,0.1342566659,1.220369774,0,0,0,0.1640833309,1.056286443
180102060303,Deer Creek-Klamath River,18010206,Upper Klamath,-0.94,0,4.76,2,2,0,1,1,0,2,2,0,5,0,7.471195941,1.262658634,0,0,0.003204717344,0.09053326497,1.168920651
