HUC12,HUC12Name,HUC8,HUC8Name,HUC6,HUC6Name,HabitatConditionIndexWS2015,PHWAWatershedHealthIndexState2016),PHWAWatershedHealthIndexER2016,AquaticSpecies,AquaticAnimalSpecies, AquaticPlantSpecies,WetlandSpecies,WetlandAnimalSpecies,WetlandPlantSpecies,TerrestrialSpecies,TerrestrialAnimalSpecies,TerrestrialPlantSpecies,ReptileSpecies,total,ProtectedRareEcosystems,RareEcosysteminWS
1.80902E+11,Wilhelm Wash-Mojave River,18090208,Mojave,180902,Northern Mojave,4.72,0.901631802,0.868325459,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,Afton Canyon-Mojave River,18090208,Mojave,180902,Northern Mojave,4.58,0.883155838,0.846430086,1,1,0,0,0,0,0,0,0,31,32,,0
1.80902E+11,Baxter Wash,18090208,Mojave,180902,Northern Mojave,5,0.895820844,0.880960132,0,0,0,0,0,0,0,0,0,31,31,,0
1.80902E+11,Hidden Valley Wash,18090208,Mojave,180902,Northern Mojave,5,0.901484439,0.859431705,0,0,0,0,0,0,0,0,0,31,31,,0
1.80902E+11,Mesquite Hills,18090208,Mojave,180902,Northern Mojave,4.9,0.92225895,0.89998439,0,0,0,0,0,0,0,0,0,31,31,,0
1.80902E+11,Mojave River Wash-Mojave River,18090208,Mojave,180902,Northern Mojave,4.99,0.958552676,0.923041596,0,0,0,0,0,0,0,0,0,31,31,,0
1.80902E+11,Upper Black Tank Wash,18090208,Mojave,180902,Northern Mojave,4.79,0.912730376,0.88684808,0,0,0,0,0,0,0,0,0,30,30,,0
1.80902E+11,Lower Black Tank Wash,18090208,Mojave,180902,Northern Mojave,4.79,0.895006359,0.848387479,0,0,0,0,0,0,1,1,0,33,34,,0
1.80902E+11,Upper Willow Wash,18090208,Mojave,180902,Northern Mojave,4.62,0.860152022,0.813997529,0,0,0,0,0,0,1,1,0,32,33,,0
1.80902E+11,Lower Willow Wash,18090208,Mojave,180902,Northern Mojave,4.85,0.886455914,0.845346439,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,Bull Spring Wash,18090208,Mojave,180902,Northern Mojave,4.75,0.868231497,0.817086405,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,Halloran Spring-Halloran Wash,18090208,Mojave,180902,Northern Mojave,4.42,0.84668407,0.733949074,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,Jackass Canyon,18090208,Mojave,180902,Northern Mojave,4.75,0.888276587,0.850438304,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,1.80902E+11,18090208,Mojave,180902,Northern Mojave,4.75,0.877846473,0.84069427,0,0,0,0,0,0,0,0,0,31,31,,0
1.80902E+11,Seventeenmile Point,18090208,Mojave,180902,Northern Mojave,4.75,0.916178264,0.887662787,0,0,0,0,0,0,1,1,0,32,33,,0
1.80902E+11,1.80902E+11,18090208,Mojave,180902,Northern Mojave,4.69,0.85658564,0.811529598,0,0,0,0,0,0,0,0,0,31,31,,0
1.80902E+11,Henry Spring,18090208,Mojave,180902,Northern Mojave,4.77,0.934011751,0.911242399,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,Granite Spring,18090208,Mojave,180902,Northern Mojave,4.75,0.934094805,0.910001005,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,Shortz Lake-Frontal Soda Lake,18090208,Mojave,180902,Northern Mojave,4.74,0.946750376,0.909287423,0,0,0,0,0,0,0,0,0,31,31,,0
1.80902E+11,Oasis of Mara-Soda Lake,18090208,Mojave,180902,Northern Mojave,4.78,0.93294059,0.877557871,1,1,0,0,0,0,1,1,0,31,33,,0
1.80902E+11,Hytens Well,18090208,Mojave,180902,Northern Mojave,4.66,0.893509424,0.847849508,0,0,0,0,0,0,1,1,0,31,32,,0
1.80902E+11,Otto Mountain-Silver Lake,18090208,Mojave,180902,Northern Mojave,4.68,0.873303687,0.830541011,0,0,0,0,0,0,0,0,0,31,31,,0
1.81001E+11,Upper North Lucerne Valley,18100100,Southern Mojave,181001,Southern Mojave,4.73,0.873918892,0.833153324,0,0,0,0,0,0,0,0,0,30,30,,0
1.81001E+11,Lower North Lucerne Valley,18100100,Southern Mojave,181001,Southern Mojave,4.97,0.924527813,0.90622119,0,0,0,0,0,0,0,0,0,34,34,,0
1.81001E+11,Fry Mountains,18100100,Southern Mojave,181001,Southern Mojave,4.53,0.850174311,0.804968981,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Tyler Valley-Ericksen Dry Lake,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.882207766,0.848396523,0,0,0,0,0,0,1,1,0,30,31,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.55,0.880604783,0.834612767,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Blackhawk Canyon,18100100,Southern Mojave,181001,Southern Mojave,4.71,0.875740454,0.829704668,0,0,0,0,0,0,5,1,4,34,39,0,0.008433597
1.81001E+11,Cougar Buttes,18100100,Southern Mojave,181001,Southern Mojave,4.61,0.862597621,0.770572247,0,0,0,0,0,0,5,1,4,36,41,71.42857143,0.005451978
1.81001E+11,Quill Spring,18100100,Southern Mojave,181001,Southern Mojave,4.98,0.970033357,0.959160825,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Box S Springs,18100100,Southern Mojave,181001,Southern Mojave,4.59,0.783270537,0.704233488,1,0,1,4,0,4,17,0,17,36,58,14.28571429,0.007566626
1.81001E+11,Crystal Creek,18100100,Southern Mojave,181001,Southern Mojave,4.51,0.794029165,0.721535939,1,0,1,2,0,2,5,0,5,36,44,0,0.001890301
1.81001E+11,Lucerne Lake,18100100,Southern Mojave,181001,Southern Mojave,4.92,0.913142434,0.880524979,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Silver Creek,18100100,Southern Mojave,181001,Southern Mojave,4.79,0.867983668,0.782910713,0,0,0,0,0,0,3,0,3,36,39,0,0.249367826
1.81001E+11,Arrastre Canyon,18100100,Southern Mojave,181001,Southern Mojave,4.65,0.829524214,0.803510799,0,0,0,0,0,0,1,0,1,36,37,11.53846154,0.028783129
1.81001E+11,Rabbit Lake,18100100,Southern Mojave,181001,Southern Mojave,4.85,0.865750056,0.808061661,0,0,0,0,0,0,1,0,1,36,37,0,0.036318339
1.81001E+11,Rattlesnake Spring-Rattlesnake Canyon,18100100,Southern Mojave,181001,Southern Mojave,4.67,0.865472515,0.839332774,0,0,0,0,0,0,6,1,5,37,43,61.9047619,0.032758903
1.81001E+11,Ruby Canyon,18100100,Southern Mojave,181001,Southern Mojave,4.53,0.8605036,0.818939887,0,0,0,0,0,0,0,0,0,35,35,100,0.010341843
1.81001E+11,Rock Corral,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.845913459,0.782254176,0,0,0,0,0,0,0,0,0,35,35,,0
1.81001E+11,One Hole Spring,18100100,Southern Mojave,181001,Southern Mojave,4.61,0.874265963,0.827358473,0,0,0,0,0,0,2,1,1,37,39,65.38461538,0.059537096
1.81001E+11,Old Woman Mountain,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.890021751,0.848292163,0,0,0,0,0,0,4,1,3,36,40,,0
1.81001E+11,Soggy Lake,18100100,Southern Mojave,181001,Southern Mojave,4.72,0.862084514,0.791562589,1,0,1,1,0,1,10,1,9,36,48,,0
1.81001E+11,Upper Arrastre Creek,18100100,Southern Mojave,181001,Southern Mojave,4.68,0.859065239,0.694216637,1,0,1,1,0,1,13,0,13,34,49,80,0.023562426
1.81001E+11,Lower Arrastre Creek,18100100,Southern Mojave,181001,Southern Mojave,4.66,0.886588746,0.842278829,0,0,0,0,0,0,2,1,1,36,38,0,0.040164361
1.81001E+11,Upper Johnson Valley,18100100,Southern Mojave,181001,Southern Mojave,4.6,0.912674652,0.883111594,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Mellville Lake,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.903374616,0.858775238,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Red Hill,18100100,Southern Mojave,181001,Southern Mojave,4.71,0.905880144,0.87299566,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Iron Ridge,18100100,Southern Mojave,181001,Southern Mojave,4.63,0.899829186,0.868050822,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Galway Lake,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.889826952,0.855490639,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Antelope Wash,18100100,Southern Mojave,181001,Southern Mojave,4.69,0.868740754,0.853976286,0,0,0,0,0,0,2,0,2,34,36,,0
1.81001E+11,Headwaters Pipes Wash,18100100,Southern Mojave,181001,Southern Mojave,4.6,0.850478316,0.822628457,0,0,0,0,0,0,1,0,1,35,36,,0
1.81001E+11,Chaparrosa Wash-Pipes Wash,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.815877342,0.752106808,0,0,0,0,0,0,2,1,1,36,38,,0
1.81001E+11,Bobo Springs Reservoir,18100100,Southern Mojave,181001,Southern Mojave,4.6,0.866654309,0.829248646,0,0,0,0,0,0,0,0,0,36,36,,0
1.81001E+11,Flat Top-Pipes Wash,18100100,Southern Mojave,181001,Southern Mojave,4.49,0.845440349,0.778232385,0,0,0,0,0,0,0,0,0,35,35,,0
1.81001E+11,Ruby Mountain-Pipes Wash,18100100,Southern Mojave,181001,Southern Mojave,4.58,0.84672649,0.781064303,0,0,0,0,0,0,0,0,0,36,36,,0
1.81001E+11,Spy Mountain-Pipes Wash,18100100,Southern Mojave,181001,Southern Mojave,4.98,0.987286869,0.977257656,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Means Lake,18100100,Southern Mojave,181001,Southern Mojave,4.73,0.88252563,0.837575311,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.922094634,0.900193887,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Emerson Lake,18100100,Southern Mojave,181001,Southern Mojave,5,0.947118452,0.931648567,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,Town of Lavic,18100100,Southern Mojave,181001,Southern Mojave,5,0.914589007,0.893470105,0,0,0,0,0,0,1,0,1,31,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.78,0.887322259,0.847050243,0,0,0,0,0,0,0,0,0,31,31,,0
1.81001E+11,Sunshine Peak,18100100,Southern Mojave,181001,Southern Mojave,4.82,0.865472316,0.826493572,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Lavic Lake,18100100,Southern Mojave,181001,Southern Mojave,4.92,0.910344347,0.88869536,0,0,0,0,0,0,0,0,0,31,31,,0
1.81001E+11,Goat Mountain,18100100,Southern Mojave,181001,Southern Mojave,5,0.983409651,0.966224369,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Keys Lake,18100100,Southern Mojave,181001,Southern Mojave,3.91,0.835012909,0.773775171,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,Quackenbush Lake,18100100,Southern Mojave,181001,Southern Mojave,4.52,0.851083754,0.787477138,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Bullion Wash,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.856447334,0.803985201,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Surprise Springs,18100100,Southern Mojave,181001,Southern Mojave,4.02,0.838436554,0.770635386,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Deadman Lake,18100100,Southern Mojave,181001,Southern Mojave,4.43,0.885585558,0.817073556,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Cow Camp Dam,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.882396076,0.844735054,0,0,0,0,0,0,1,0,1,33,34,,0
1.81001E+11,Upper Quail Wash,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.86620924,0.823540013,0,0,0,0,0,0,1,0,1,34,35,,0
1.81001E+11,Lower Quail Wash,18100100,Southern Mojave,181001,Southern Mojave,4.68,0.892125759,0.852520424,0,0,0,0,0,0,3,1,2,36,39,,0
1.81001E+11,Black Rock Spring,18100100,Southern Mojave,181001,Southern Mojave,4.62,0.828630283,0.767416882,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Water Canyon,18100100,Southern Mojave,181001,Southern Mojave,3.74,0.636898637,0.439363976,0,0,0,0,0,0,2,1,1,37,39,,0
1.81001E+11,Town of Joshua Tree,18100100,Southern Mojave,181001,Southern Mojave,4,0.722781578,0.583231741,0,0,0,0,0,0,1,1,0,36,37,,0
1.81001E+11,Coyote Well,18100100,Southern Mojave,181001,Southern Mojave,4.68,0.841252033,0.773494644,0,0,0,0,0,0,2,1,1,37,39,,0
1.81001E+11,Moonlight Mesa,18100100,Southern Mojave,181001,Southern Mojave,4.53,0.84598109,0.772499224,0,0,0,0,0,0,1,1,0,37,38,,0
1.81001E+11,Joshua Cove-Coyote Lake,18100100,Southern Mojave,181001,Southern Mojave,4.68,0.868536592,0.735202963,0,0,0,0,0,0,2,1,1,37,39,,0
1.81001E+11,Copper Mountain,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.881362893,0.806724484,0,0,0,0,0,0,1,1,0,37,38,,0
1.81001E+11,Rattlesnake Canyon,18100100,Southern Mojave,181001,Southern Mojave,4.73,0.88511889,0.838528935,0,0,0,1,1,0,4,2,2,36,41,,0
1.81001E+11,Mesquite Lake,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.866345713,0.794523295,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,3.98,0.788525296,0.717317451,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Cleghorn Pass,18100100,Southern Mojave,181001,Southern Mojave,4.82,0.909970319,0.868042681,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.45,0.858191063,0.810779532,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.986535026,0.977554944,0,0,0,0,0,0,0,0,0,31,31,,0
1.81001E+11,Swede Hill,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.919924314,0.895889258,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Bristol Mountain Wash,18100100,Southern Mojave,181001,Southern Mojave,5,0.90227539,0.877087533,0,0,0,0,0,0,0,0,0,31,31,,0
1.81001E+11,Morgan Wells,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.924172424,0.902568216,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.83,0.929881026,0.906902479,0,0,0,0,0,0,0,0,0,31,31,,0
1.81001E+11,Siberia Wash,18100100,Southern Mojave,181001,Southern Mojave,4.76,0.876144012,0.841002019,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Town of Bagdad,18100100,Southern Mojave,181001,Southern Mojave,4.94,0.88438942,0.847988055,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Town of Siberia,18100100,Southern Mojave,181001,Southern Mojave,4.95,0.93811549,0.915288514,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Split Rock,18100100,Southern Mojave,181001,Southern Mojave,4.66,0.854662928,0.806963737,0,0,0,0,0,0,1,0,1,35,36,,0
1.81001E+11,Fortynine Palms Canyon,18100100,Southern Mojave,181001,Southern Mojave,4.39,0.836065659,0.680681445,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,Shortz Lake,18100100,Southern Mojave,181001,Southern Mojave,4.53,0.900669359,0.752849966,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Valley Mountain,18100100,Southern Mojave,181001,Southern Mojave,4.53,0.87023414,0.812801458,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.46,0.881575321,0.839752894,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Pinto Mountain,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.861913654,0.801379312,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,Twentynine Palms Mountain,18100100,Southern Mojave,181001,Southern Mojave,4.74,0.865325368,0.83170259,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.869451228,0.835740363,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Town of Old Dale,18100100,Southern Mojave,181001,Southern Mojave,5,0.965588501,0.949566555,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Dog Wash,18100100,Southern Mojave,181001,Southern Mojave,4.81,0.880116331,0.841508067,0,0,0,0,0,0,0,0,0,35,35,,0
1.81001E+11,Humbug Mountain,18100100,Southern Mojave,181001,Southern Mojave,4.82,0.884854279,0.818225107,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Clarks Pass,18100100,Southern Mojave,181001,Southern Mojave,4.98,0.947900374,0.932610947,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Dale Lake,18100100,Southern Mojave,181001,Southern Mojave,5,0.934869573,0.915209735,0,0,0,0,0,0,2,1,1,33,35,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.871435333,0.839157525,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Amboy Crater,18100100,Southern Mojave,181001,Southern Mojave,4.52,0.840136498,0.797062161,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Upper Orange Blossom Wash,18100100,Southern Mojave,181001,Southern Mojave,5,0.919118094,0.897647652,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Lower Orange Blossom Wash,18100100,Southern Mojave,181001,Southern Mojave,5,0.915449772,0.88619985,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Brown Buttes,18100100,Southern Mojave,181001,Southern Mojave,5,0.940809582,0.918065912,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Cut Wash,18100100,Southern Mojave,181001,Southern Mojave,4.92,0.89787494,0.870612504,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Town of Chambless,18100100,Southern Mojave,181001,Southern Mojave,5,0.942827287,0.897233101,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.945688875,0.921025157,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.64,0.935511163,0.911186631,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Sheep Hole Mountains,18100100,Southern Mojave,181001,Southern Mojave,4.67,0.946604846,0.876672396,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Cleghorn Lakes,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.910856824,0.879140669,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.78,0.955527969,0.937676232,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.945369854,0.928182004,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.88,0.919062025,0.893147398,0,0,0,0,0,0,1,1,0,31,32,,0
1.81001E+11,Town of Saltus-Bristol Lake,18100100,Southern Mojave,181001,Southern Mojave,4.91,0.95588788,0.861667405,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Rock Spring-Watson Wash,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.890241858,0.823934935,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Hackberry Springs,18100100,Southern Mojave,181001,Southern Mojave,4.74,0.898406628,0.864934759,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Town of Goffs,18100100,Southern Mojave,181001,Southern Mojave,4.76,0.902773265,0.840896895,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,Fenner Hills,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.893933791,0.86175149,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,Ford Lake-Watson Wash,18100100,Southern Mojave,181001,Southern Mojave,4.74,0.904231517,0.848374467,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,Upper Clipper Valley Wash,18100100,Southern Mojave,181001,Southern Mojave,4.84,0.9018079,0.874304332,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Middle Clipper Valley Wash,18100100,Southern Mojave,181001,Southern Mojave,4.9,0.91109442,0.886709722,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Domingo Spring,18100100,Southern Mojave,181001,Southern Mojave,4.7,0.873870125,0.808841874,0,0,0,0,0,0,2,1,1,34,36,,0
1.81001E+11,Cave Spring,18100100,Southern Mojave,181001,Southern Mojave,4.62,0.876441736,0.838418844,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Lower Clipper Valley Wash,18100100,Southern Mojave,181001,Southern Mojave,4.64,0.866336989,0.826963475,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Upper Woods Wash,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.849392279,0.802805275,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Upper Black Canyon Wash,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.884187597,0.849326607,0,0,0,0,0,0,0,0,0,31,31,,0
1.81001E+11,Lower Black Canyon Wash,18100100,Southern Mojave,181001,Southern Mojave,4.67,0.904708173,0.874062019,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Desert Spring,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.914734354,0.888565282,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Lower Woods Wash,18100100,Southern Mojave,181001,Southern Mojave,4.22,0.881819103,0.839510452,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Fenner Spring,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.889616432,0.855110522,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Barrel Spring,18100100,Southern Mojave,181001,Southern Mojave,4.81,0.884364985,0.852303434,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Honeymoon Wash-Watson Wash,18100100,Southern Mojave,181001,Southern Mojave,4.81,0.934053602,0.908198722,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Van Winkle Wash,18100100,Southern Mojave,181001,Southern Mojave,4.55,0.892100729,0.8518295,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Van Winkle Spring-Clipper Wash,18100100,Southern Mojave,181001,Southern Mojave,4.61,0.877124662,0.839097703,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Hummingbird Spring-Schulyler Wash,18100100,Southern Mojave,181001,Southern Mojave,4.88,0.904224945,0.879779032,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,Willow Spring Wash-Schulyler Wash,18100100,Southern Mojave,181001,Southern Mojave,4.81,0.927986125,0.906135539,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,Rattlesnake Canyon,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.885041252,0.848740461,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Vulcan Wash-Schulyler Wash,18100100,Southern Mojave,181001,Southern Mojave,4.5,0.884556604,0.84679927,0,0,0,0,0,0,1,1,0,34,35,,0
1.81001E+11,181001003505-Schulyler Wash,18100100,Southern Mojave,181001,Southern Mojave,5,0.980776964,0.972734548,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.982740305,0.974888356,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,West Iron Portal,18100100,Southern Mojave,181001,Southern Mojave,5,0.976065793,0.967655022,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.96968056,0.957486529,0,0,0,0,0,0,1,0,1,32,33,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.935350808,0.915881384,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.970016678,0.95965631,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.988770712,0.980149012,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.977213077,0.922312355,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Carbonate Gulch,18100100,Southern Mojave,181001,Southern Mojave,5,0.929522033,0.875100127,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Scanlon Gulch,18100100,Southern Mojave,181001,Southern Mojave,5,0.930402011,0.876961738,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Sheep Camp Spring,18100100,Southern Mojave,181001,Southern Mojave,5,0.957968641,0.903306891,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Browns Wash,18100100,Southern Mojave,181001,Southern Mojave,5,0.931147854,0.876317446,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,5,0.994706163,0.948940483,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Cadiz Lake,18100100,Southern Mojave,181001,Southern Mojave,5,0.979199746,0.927808197,0,0,0,0,0,0,0,0,0,32,32,,0
1.81001E+11,Town of Camino-Homer Wash,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.888709963,0.854323532,0,0,0,0,0,0,1,1,0,35,36,,0
1.81001E+11,1.81001E+11,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.908555903,0.882352328,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,181001003803-Homer Wash,18100100,Southern Mojave,181001,Southern Mojave,4.89,0.947327702,0.928504899,0,0,0,0,0,0,1,1,0,33,34,,0
1.81001E+11,181001003804-Homer Wash,18100100,Southern Mojave,181001,Southern Mojave,4.64,0.922138091,0.895334256,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Little Piute Mountains,18100100,Southern Mojave,181001,Southern Mojave,4.75,0.92914167,0.905523257,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,181001003806-Homer Wash,18100100,Southern Mojave,181001,Southern Mojave,4.51,0.922259347,0.894523501,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Big Wash-Homer Wash,18100100,Southern Mojave,181001,Southern Mojave,4.89,0.945613419,0.928441435,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,181001003902-Homer Wash,18100100,Southern Mojave,181001,Southern Mojave,4.87,0.914436356,0.892753721,0,0,0,0,0,0,1,1,0,32,33,,0
1.81001E+11,Stepladder Mountains,18100100,Southern Mojave,181001,Southern Mojave,4.78,0.89521915,0.866432653,0,0,0,0,0,0,1,1,0,32,33,,0
